Turn,GROUP A - Total nodes,GROUP A - Total edges,GROUP A - Average degree,GROUP A - Average degree centrality,GROUP A - Average closeness,GROUP A - Average degree connectivity,GROUP A - Average assortativity,GROUP A - Average node connectivity,GROUP A - Number of components,GROUP A - Number of strong components,GROUP A - Centrality entropy,GROUP A - Closeness entropy,GROUP A - Sparseness,GROUP B - Total classes,GROUP B - Total properties,GROUP B - Average population,GROUP B - Attribute richness,GROUP B - Relationship richness,GROUP B - Total axioms,GROUP C - Total triples,GROUP C - Total world instances,GROUP C - Total claims,GROUP C - Total perspectives,GROUP C - Total mentions,GROUP C - Total conflicts,GROUP C - Total sources,GROUP C - Total interactions,GROUP C - Total utterances,GROUP C - Ratio claim to triples,GROUP C - Ratio perspectives to triples,GROUP C - Ratio conflicts to triples,GROUP C - Ratio perspectives to claims,GROUP C - Ratio mentions to claims,GROUP C - Ratio conflicts to claims,GROUP C - Average perspectives per claim,GROUP C - Average mentions per claim,GROUP C - Average turns per interaction,GROUP C - Average claims per source,GROUP C - Average perspectives per source
17,2957.0,8111.0,5.48596550557998,0.0018558746635926858,0.0017056020673272831,0.8835655681131495,-0.11882335754509309,0.0,3.0,-0.11882335754509309,10.109757889212261,8.691169770215481,0.0009264798602995088,294.0,267.0,4.673469387755102,0.14232209737827714,0.3037542662116041,2909.0,8111.0,7.0,4.0,2.0,4.0,0.0,2.0,,4.0,0.0004931574405128837,0.00024657872025644185,0.0,0.5,1.0,0.0,1.0,2.0,4.0,2.0,2.0
18,2957.0,8111.0,5.48596550557998,0.0018558746635926858,0.0017056020673272831,0.8835655681131495,-0.11882335754509309,0.0,3.0,-0.11882335754509309,10.109757889212261,8.691169770215481,0.0009264798602995088,294.0,267.0,4.673469387755102,0.14232209737827714,0.3037542662116041,2909.0,8111.0,7.0,4.0,2.0,4.0,0.0,2.0,,4.0,0.0004931574405128837,0.00024657872025644185,0.0,0.5,1.0,0.0,1.0,2.0,4.0,2.0,2.0
19,2964.0,8137.0,5.49055330634278,0.0018530385779084643,0.0017081779447467862,0.8867246280732104,-0.12078650104065904,0.0,3.0,-0.12078650104065904,10.115199160779374,8.705281301446652,0.0009250684325263485,294.0,267.0,4.6938775510204085,0.14232209737827714,0.3037542662116041,2930.0,8137.0,7.0,4.0,2.0,5.0,0.0,2.0,0.0,5.0,0.0004915816640039326,0.0002457908320019663,0.0,0.5,1.25,0.0,1.0,2.5,5.0,2.0,2.0
20,2964.0,8137.0,5.49055330634278,0.0018530385779084643,0.0017081779447467862,0.8867246280732104,-0.12078650104065904,0.0,3.0,-0.12078650104065904,10.115199160779374,8.705281301446652,0.0009250684325263485,294.0,267.0,4.6938775510204085,0.14232209737827714,0.3037542662116041,2930.0,8137.0,7.0,4.0,2.0,5.0,0.0,2.0,,5.0,0.0004915816640039326,0.0002457908320019663,0.0,0.5,1.25,0.0,1.0,2.5,5.0,2.0,2.0
21,2971.0,8163.0,5.495119488387748,0.001850208581948737,0.0017106749134439753,0.889853842431156,-0.12278823167576286,0.0,3.0,-0.12278823167576286,10.120513626226757,8.71875863049948,0.0009236600047514167,294.0,267.0,4.714285714285714,0.14232209737827714,0.3037542662116041,2951.0,8163.0,7.0,4.0,2.0,6.0,0.0,2.0,0.0,6.0,0.0004900159255175794,0.0002450079627587897,0.0,0.5,1.5,0.0,1.0,3.0,6.0,2.0,2.0
22,2971.0,8163.0,5.495119488387748,0.001850208581948737,0.0017106749134439753,0.889853842431156,-0.12278823167576286,0.0,3.0,-0.12278823167576286,10.120513626226757,8.71875863049948,0.0009236600047514167,294.0,267.0,4.714285714285714,0.14232209737827714,0.3037542662116041,2951.0,8163.0,7.0,4.0,2.0,6.0,0.0,2.0,,6.0,0.0004900159255175794,0.0002450079627587897,0.0,0.5,1.5,0.0,1.0,3.0,6.0,2.0,2.0
23,2971.0,8163.0,5.495119488387748,0.001850208581948737,0.0017106749134439753,0.889853842431156,-0.12278823167576286,0.0,3.0,-0.12278823167576286,10.120513626226757,8.71875863049948,0.0009236600047514167,294.0,267.0,4.714285714285714,0.14232209737827714,0.3037542662116041,2951.0,8163.0,7.0,4.0,2.0,6.0,0.0,2.0,,6.0,0.0004900159255175794,0.0002450079627587897,0.0,0.5,1.5,0.0,1.0,3.0,6.0,2.0,2.0
24,2971.0,8163.0,5.495119488387748,0.001850208581948737,0.0017106749134439753,0.889853842431156,-0.12278823167576286,0.0,3.0,-0.12278823167576286,10.120513626226757,8.71875863049948,0.0009236600047514167,294.0,267.0,4.714285714285714,0.14232209737827714,0.3037542662116041,2951.0,8163.0,7.0,4.0,2.0,6.0,0.0,2.0,,6.0,0.0004900159255175794,0.0002450079627587897,0.0,0.5,1.5,0.0,1.0,3.0,6.0,2.0,2.0
25,2978.0,8189.0,5.499664204163868,0.0018473846839650212,0.0017135512474286186,0.8929649540318438,-0.12499548522434414,0.0,3.0,-0.12499548522434414,10.125562777711911,8.73236473480898,0.0009222545815045729,294.0,267.0,4.73469387755102,0.14232209737827714,0.3037542662116041,2972.0,8189.0,7.0,4.0,2.0,7.0,0.0,2.0,0.0,7.0,0.0004884601294419343,0.00024423006472096715,0.0,0.5,1.75,0.0,1.0,3.5,7.0,2.0,2.0
26,2978.0,8189.0,5.499664204163868,0.0018473846839650212,0.0017135512474286186,0.8929649540318438,-0.12499548522434414,0.0,3.0,-0.12499548522434414,10.125562777711911,8.73236473480898,0.0009222545815045729,294.0,267.0,4.73469387755102,0.14232209737827714,0.3037542662116041,2972.0,8189.0,7.0,4.0,2.0,7.0,0.0,2.0,,7.0,0.0004884601294419343,0.00024423006472096715,0.0,0.5,1.75,0.0,1.0,3.5,7.0,2.0,2.0
27,2985.0,8215.0,5.5041876046901175,0.0018445668916521841,0.0017163408764379832,0.8960533527391813,-0.12720986277356588,0.0,3.0,-0.12720986277356588,10.13050796987201,8.745401465758448,0.000920852167032819,294.0,267.0,4.755102040816326,0.14232209737827714,0.3037542662116041,2993.0,8215.0,7.0,4.0,2.0,8.0,0.0,2.0,0.0,8.0,0.00048691418137553256,0.00024345709068776628,0.0,0.5,2.0,0.0,1.0,4.0,8.0,2.0,2.0
28,2985.0,8215.0,5.5041876046901175,0.0018445668916521841,0.0017163408764379832,0.8960533527391813,-0.12720986277356588,0.0,3.0,-0.12720986277356588,10.13050796987201,8.745401465758448,0.000920852167032819,294.0,267.0,4.755102040816326,0.14232209737827714,0.3037542662116041,2993.0,8215.0,7.0,4.0,2.0,8.0,0.0,2.0,,8.0,0.00048691418137553256,0.00024345709068776628,0.0,0.5,2.0,0.0,1.0,4.0,8.0,2.0,2.0
29,2985.0,8215.0,5.5041876046901175,0.0018445668916521841,0.0017163408764379832,0.8960533527391813,-0.12720986277356588,0.0,3.0,-0.12720986277356588,10.13050796987201,8.745401465758448,0.000920852167032819,294.0,267.0,4.755102040816326,0.14232209737827714,0.3037542662116041,2993.0,8215.0,7.0,4.0,2.0,8.0,0.0,2.0,,8.0,0.00048691418137553256,0.00024345709068776628,0.0,0.5,2.0,0.0,1.0,4.0,8.0,2.0,2.0
30,2985.0,8215.0,5.5041876046901175,0.0018445668916521841,0.0017163408764379832,0.8960533527391813,-0.12720986277356588,0.0,3.0,-0.12720986277356588,10.13050796987201,8.745401465758448,0.000920852167032819,294.0,267.0,4.755102040816326,0.14232209737827714,0.3037542662116041,2993.0,8215.0,7.0,4.0,2.0,8.0,0.0,2.0,,8.0,0.00048691418137553256,0.00024345709068776628,0.0,0.5,2.0,0.0,1.0,4.0,8.0,2.0,2.0
31,2992.0,8241.0,5.508689839572193,0.0018417552121605457,0.0017195108002724332,0.8992267729173472,-0.12957218577967555,0.0,3.0,-0.12957218577967555,10.135234197233173,8.7586045524496,0.0009194527653064142,294.0,267.0,4.775510204081633,0.14232209737827714,0.3037542662116041,3014.0,8241.0,7.0,4.0,2.0,9.0,0.0,2.0,0.0,9.0,0.00048537798810823927,0.00024268899405411964,0.0,0.5,2.25,0.0,1.0,4.5,9.0,2.0,2.0
32,2992.0,8241.0,5.508689839572193,0.0018417552121605457,0.0017195108002724332,0.8992267729173472,-0.12957218577967555,0.0,3.0,-0.12957218577967555,10.135234197233173,8.7586045524496,0.0009194527653064142,294.0,267.0,4.775510204081633,0.14232209737827714,0.3037542662116041,3014.0,8241.0,7.0,4.0,2.0,9.0,0.0,2.0,,9.0,0.00048537798810823927,0.00024268899405411964,0.0,0.5,2.25,0.0,1.0,4.5,9.0,2.0,2.0
33,2999.0,8267.0,5.513171057019006,0.00183894965210774,0.0017225883807937834,0.9023804932298425,-0.1319086274040295,0.0,3.0,-0.1319086274040295,10.13987209989618,8.771290747667894,0.0009180563800248632,294.0,267.0,4.795918367346939,0.14232209737827714,0.3037542662116041,3035.0,8267.0,7.0,4.0,2.0,10.0,0.0,2.0,0.0,10.0,0.00048385145760251603,0.00024192572880125802,0.0,0.5,2.5,0.0,1.0,5.0,10.0,2.0,2.0
34,2999.0,8267.0,5.513171057019006,0.00183894965210774,0.0017225883807937834,0.9023804932298425,-0.1319086274040295,0.0,3.0,-0.1319086274040295,10.13987209989618,8.771290747667894,0.0009180563800248632,294.0,267.0,4.795918367346939,0.14232209737827714,0.3037542662116041,3035.0,8267.0,7.0,4.0,2.0,10.0,0.0,2.0,,10.0,0.00048385145760251603,0.00024192572880125802,0.0,0.5,2.5,0.0,1.0,5.0,10.0,2.0,2.0
35,2999.0,8267.0,5.513171057019006,0.00183894965210774,0.0017225883807937834,0.9023804932298425,-0.1319086274040295,0.0,3.0,-0.1319086274040295,10.13987209989618,8.771290747667894,0.0009180563800248632,294.0,267.0,4.795918367346939,0.14232209737827714,0.3037542662116041,3035.0,8267.0,7.0,4.0,2.0,10.0,0.0,2.0,,10.0,0.00048385145760251603,0.00024192572880125802,0.0,0.5,2.5,0.0,1.0,5.0,10.0,2.0,2.0
36,2999.0,8267.0,5.513171057019006,0.00183894965210774,0.0017225883807937834,0.9023804932298425,-0.1319086274040295,0.0,3.0,-0.1319086274040295,10.13987209989618,8.771290747667894,0.0009180563800248632,294.0,267.0,4.795918367346939,0.14232209737827714,0.3037542662116041,3035.0,8267.0,7.0,4.0,2.0,10.0,0.0,2.0,,10.0,0.00048385145760251603,0.00024192572880125802,0.0,0.5,2.5,0.0,1.0,5.0,10.0,2.0,2.0
37,3006.0,8293.0,5.517631403858949,0.0018361502175903326,0.00172604290515928,0.9056744235161396,-0.13433390779521337,0.0,3.0,-0.13433390779521337,10.144323636126344,8.784159810760464,0.0009166630146227837,294.0,267.0,4.816326530612245,0.14232209737827714,0.3037542662116041,3056.0,8293.0,7.0,4.0,2.0,11.0,0.0,2.0,0.0,11.0,0.0004823344989750392,0.0002411672494875196,0.0,0.5,2.75,0.0,1.0,5.5,11.0,2.0,2.0
38,3006.0,8293.0,5.517631403858949,0.0018361502175903326,0.00172604290515928,0.9056744235161396,-0.13433390779521337,0.0,3.0,-0.13433390779521337,10.144323636126344,8.784159810760464,0.0009166630146227837,294.0,267.0,4.816326530612245,0.14232209737827714,0.3037542662116041,3056.0,8293.0,7.0,4.0,2.0,11.0,0.0,2.0,,11.0,0.0004823344989750392,0.0002411672494875196,0.0,0.5,2.75,0.0,1.0,5.5,11.0,2.0,2.0
39,3013.0,8319.0,5.522071025555924,0.0018333569141951937,0.0017294007372476194,0.9089498875450412,-0.13670088979497189,0.0,3.0,-0.13670088979497189,10.1486984070506,8.796555380662854,0.0009152726722756538,294.0,267.0,4.836734693877551,0.14232209737827714,0.3037542662116041,3077.0,8319.0,7.0,4.0,2.0,12.0,0.0,2.0,0.0,12.0,0.0004808270224786633,0.00024041351123933166,0.0,0.5,3.0,0.0,1.0,6.0,12.0,2.0,2.0
40,3013.0,8319.0,5.522071025555924,0.0018333569141951937,0.0017294007372476194,0.9089498875450412,-0.13670088979497189,0.0,3.0,-0.13670088979497189,10.1486984070506,8.796555380662854,0.0009152726722756538,294.0,267.0,4.836734693877551,0.14232209737827714,0.3037542662116041,3077.0,8319.0,7.0,4.0,2.0,12.0,0.0,2.0,,12.0,0.0004808270224786633,0.00024041351123933166,0.0,0.5,3.0,0.0,1.0,6.0,12.0,2.0,2.0
41,3013.0,8319.0,5.522071025555924,0.0018333569141951937,0.0017294007372476194,0.9089498875450412,-0.13670088979497189,0.0,3.0,-0.13670088979497189,10.1486984070506,8.796555380662854,0.0009152726722756538,294.0,267.0,4.836734693877551,0.14232209737827714,0.3037542662116041,3077.0,8319.0,7.0,4.0,2.0,12.0,0.0,2.0,,12.0,0.0004808270224786633,0.00024041351123933166,0.0,0.5,3.0,0.0,1.0,6.0,12.0,2.0,2.0
42,3013.0,8319.0,5.522071025555924,0.0018333569141951937,0.0017294007372476194,0.9089498875450412,-0.13670088979497189,0.0,3.0,-0.13670088979497189,10.1486984070506,8.796555380662854,0.0009152726722756538,294.0,267.0,4.836734693877551,0.14232209737827714,0.3037542662116041,3077.0,8319.0,7.0,4.0,2.0,12.0,0.0,2.0,,12.0,0.0004808270224786633,0.00024041351123933166,0.0,0.5,3.0,0.0,1.0,6.0,12.0,2.0,2.0
43,3020.0,8345.0,5.526490066225166,0.0018305697470106547,0.0017331305792324249,0.9123974658834878,-0.1390991854605986,0.0,3.0,-0.1390991854605986,10.152911126229878,8.809139423571018,0.0009138853559054427,294.0,267.0,4.857142857142857,0.14232209737827714,0.3037542662116041,3098.0,8345.0,7.0,4.0,2.0,13.0,0.0,2.0,0.0,13.0,0.0004793289394847214,0.0002396644697423607,0.0,0.5,3.25,0.0,1.0,6.5,13.0,2.0,2.0
44,3020.0,8345.0,5.526490066225166,0.0018305697470106547,0.0017331305792324249,0.9123974658834878,-0.1390991854605986,0.0,3.0,-0.1390991854605986,10.152911126229878,8.809139423571018,0.0009138853559054427,294.0,267.0,4.857142857142857,0.14232209737827714,0.3037542662116041,3098.0,8345.0,7.0,4.0,2.0,13.0,0.0,2.0,,13.0,0.0004793289394847214,0.0002396644697423607,0.0,0.5,3.25,0.0,1.0,6.5,13.0,2.0,2.0
45,3027.0,8371.0,5.530888668648827,0.0018277887206374181,0.0017367602070796427,0.9158269398134604,-0.1414101061330915,0.0,3.0,-0.1414101061330915,10.157056054189677,8.821286540569655,0.0009125010681861267,294.0,267.0,4.877551020408164,0.14232209737827714,0.3037542662116041,3119.0,8371.0,7.0,4.0,2.0,14.0,0.0,2.0,0.0,14.0,0.00047784016246565523,0.00023892008123282762,0.0,0.5,3.5,0.0,1.0,7.0,14.0,2.0,2.0
46,3027.0,8371.0,5.530888668648827,0.0018277887206374181,0.0017367602070796427,0.9158269398134604,-0.1414101061330915,0.0,3.0,-0.1414101061330915,10.157056054189677,8.821286540569655,0.0009125010681861267,294.0,267.0,4.877551020408164,0.14232209737827714,0.3037542662116041,3119.0,8371.0,7.0,4.0,2.0,14.0,0.0,2.0,,14.0,0.00047784016246565523,0.00023892008123282762,0.0,0.5,3.5,0.0,1.0,7.0,14.0,2.0,2.0
47,3027.0,8371.0,5.530888668648827,0.0018277887206374181,0.0017367602070796427,0.9158269398134604,-0.1414101061330915,0.0,3.0,-0.1414101061330915,10.157056054189677,8.821286540569655,0.0009125010681861267,294.0,267.0,4.877551020408164,0.14232209737827714,0.3037542662116041,3119.0,8371.0,7.0,4.0,2.0,14.0,0.0,2.0,,14.0,0.00047784016246565523,0.00023892008123282762,0.0,0.5,3.5,0.0,1.0,7.0,14.0,2.0,2.0
48,3027.0,8371.0,5.530888668648827,0.0018277887206374181,0.0017367602070796427,0.9158269398134604,-0.1414101061330915,0.0,3.0,-0.1414101061330915,10.157056054189677,8.821286540569655,0.0009125010681861267,294.0,267.0,4.877551020408164,0.14232209737827714,0.3037542662116041,3119.0,8371.0,7.0,4.0,2.0,14.0,0.0,2.0,,14.0,0.00047784016246565523,0.00023892008123282762,0.0,0.5,3.5,0.0,1.0,7.0,14.0,2.0,2.0
49,3034.0,8397.0,5.535266974291365,0.0018250138391992631,0.0017407562997376203,0.9194479426800275,-0.14370005464688962,0.0,3.0,-0.14370005464688962,10.161057828679462,8.833621541425229,0.0009111198115490927,294.0,267.0,4.8979591836734695,0.14232209737827714,0.3037542662116041,3140.0,8397.0,7.0,4.0,2.0,15.0,0.0,2.0,0.0,15.0,0.00047636060497796833,0.00023818030248898416,0.0,0.5,3.75,0.0,1.0,7.5,15.0,2.0,2.0
50,3034.0,8397.0,5.535266974291365,0.0018250138391992631,0.0017407562997376203,0.9194479426800275,-0.14370005464688962,0.0,3.0,-0.14370005464688962,10.161057828679462,8.833621541425229,0.0009111198115490927,294.0,267.0,4.8979591836734695,0.14232209737827714,0.3037542662116041,3140.0,8397.0,7.0,4.0,2.0,15.0,0.0,2.0,,15.0,0.00047636060497796833,0.00023818030248898416,0.0,0.5,3.75,0.0,1.0,7.5,15.0,2.0,2.0
51,3041.0,8423.0,5.539625123314699,0.0018222451063535192,0.0017446492193917233,0.9230507369301181,-0.14587963926386488,0.0,3.0,-0.14587963926386488,10.164999021278938,8.845550933631921,0.0009097415881884334,294.0,267.0,4.918367346938775,0.14232209737827714,0.3037542662116041,3161.0,8423.0,7.0,4.0,2.0,16.0,0.0,2.0,0.0,16.0,0.0004748901816454945,0.00023744509082274725,0.0,0.5,4.0,0.0,1.0,8.0,16.0,2.0,2.0
52,3041.0,8423.0,5.539625123314699,0.0018222451063535192,0.0017446492193917233,0.9230507369301181,-0.14587963926386488,0.0,3.0,-0.14587963926386488,10.164999021278938,8.845550933631921,0.0009097415881884334,294.0,267.0,4.918367346938775,0.14232209737827714,0.3037542662116041,3161.0,8423.0,7.0,4.0,2.0,16.0,0.0,2.0,,16.0,0.0004748901816454945,0.00023744509082274725,0.0,0.5,4.0,0.0,1.0,8.0,16.0,2.0,2.0
53,3041.0,8423.0,5.539625123314699,0.0018222451063535192,0.0017446492193917233,0.9230507369301181,-0.14587963926386488,0.0,3.0,-0.14587963926386488,10.164999021278938,8.845550933631921,0.0009097415881884334,294.0,267.0,4.918367346938775,0.14232209737827714,0.3037542662116041,3161.0,8423.0,7.0,4.0,2.0,16.0,0.0,2.0,,16.0,0.0004748901816454945,0.00023744509082274725,0.0,0.5,4.0,0.0,1.0,8.0,16.0,2.0,2.0
54,3041.0,8423.0,5.539625123314699,0.0018222451063535192,0.0017446492193917233,0.9230507369301181,-0.14587963926386488,0.0,3.0,-0.14587963926386488,10.164999021278938,8.845550933631921,0.0009097415881884334,294.0,267.0,4.918367346938775,0.14232209737827714,0.3037542662116041,3161.0,8423.0,7.0,4.0,2.0,16.0,0.0,2.0,,16.0,0.0004748901816454945,0.00023744509082274725,0.0,0.5,4.0,0.0,1.0,8.0,16.0,2.0,2.0
