Turn,Speaker,Cue,Response,Context,MLM response,System llh,MLM llh,USR DLcontext,USR DLfact,Overall Human Rating,Interesting,Engaging,Specific,Relevant,Correct,Semantically Appropriate,Understandable,Fluent
10,Leolani2,Love is an emotion,I am curious. What kinds of things can be a an emotion like love," How are you doing? Who are you? Stranger? Imme So your name is Imme? yes Do you have any gossip? Thomas is in love Exciting news! I did not know anybody who be in love What is love? I may be ignorant, bu tI don't know.I am sorry, I have no idea Love is an emotion",i  am  wondering  all  kinds  of  things  can  be  considered  human  emotion ?  love,0.4068824126,0.5743481847,0.9960758,0.63530654,4,2,3,2,5,5,5,5,5
11,Imme,I am curious. What kinds of things can be a an emotion like love,Anger is an emotion too,"ou? Stranger? Imme So your name is Imme? yes Do you have any gossip? Thomas is in love Exciting news! I did not know anybody who be in love What is love? I may be ignorant, bu tI don't know.I am sorry, I have no idea Love is an emotion I am curious. What kinds of things can be a an emotion like love",which  be  an  emotion  like,0.394449681,0.5257737428,0.9957162,0.6404398,,,,,,,,,
12,Leolani2,Anger is an emotion too,Wise words by wise men write wise deeds in wise pen,"ur name is Imme? yes Do you have any gossip? Thomas is in love Exciting news! I did not know anybody who be in love What is love? I may be ignorant, bu tI don't know.I am sorry, I have no idea Love is an emotion I am curious. What kinds of things can be a an emotion like love Anger is an emotion too",?  written .  which  people  and  their  words  with  a  words,0.01969208534,0.3449977243,0.9908444,0.4902212,5,5,5,3,3,5,5,5,5
13,Imme,Wise words by wise men write wise deeds in wise pen,Imme is a wise man,"is in love Exciting news! I did not know anybody who be in love What is love? I may be ignorant, bu tI don't know.I am sorry, I have no idea Love is an emotion I am curious. What kinds of things can be a an emotion like love Anger is an emotion too Wise words by wise men write wise deeds in wise pen",there  to  a  wise  man,0.3915282845,0.4794553623,0.99418354,0.99568915,,,,,,,,,
14,Leolani2,Imme is a wise man,"I just learned something, I had never heard about a wise man before!"," news! I did not know anybody who be in love What is love? I may be ignorant, bu tI don't know.I am sorry, I have no idea Love is an emotion I am curious. What kinds of things can be a an emotion like love Anger is an emotion too Wise words by wise men write wise deeds in wise pen Imme is a wise man",i  just  learned  that  i  have  never  heard  of  a  wise  man .,0.6298216415,0.8297420465,0.9974281,0.9956084,3,2,2,2,5,5,5,5,5
15,Imme,"I just learned something, I had never heard about a wise man before!",stop,"gnorant, bu tI don't know.I am sorry, I have no idea Love is an emotion I am curious. What kinds of things can be a an emotion like love Anger is an emotion too Wise words by wise men write wise deeds in wise pen Imme is a wise man I just learned something, I had never heard about a wise man before!",!,0,0.1128430739,0.94915247,0.97742593,,,,,,,,,
16,Leolani2,stop,As the prophecy foretold,"nt, bu tI don't know.I am sorry, I have no idea Love is an emotion I am curious. What kinds of things can be a an emotion like love Anger is an emotion too Wise words by wise men write wise deeds in wise pen Imme is a wise man I just learned something, I had never heard about a wise man before! stop",reading  the  bible  of,0.0601858045,0.4833448865,0.9893442,0.9874023,,,,,,,,,
17,Leolani2,As the prophecy foretold,Hey! Who are you? Stranger?," sorry, I have no idea Love is an emotion I am curious. What kinds of things can be a an emotion like love Anger is an emotion too Wise words by wise men write wise deeds in wise pen Imme is a wise man I just learned something, I had never heard about a wise man before! stop As the prophecy foretold",!  how  are  you hello,0.1692023396,0.6446854919,0.9849576,0.9902117,,,,,,,,,
18,,Hey! Who are you? Stranger?,Thomas,"is an emotion I am curious. What kinds of things can be a an emotion like love Anger is an emotion too Wise words by wise men write wise deeds in wise pen Imme is a wise man I just learned something, I had never heard about a wise man before! stop As the prophecy foretold Hey! Who are you? Stranger?",!,0,0.1630728096,0.9733797,0.4393766,,,,,,,,,
19,,Thomas,So your name is Thomas?,"motion I am curious. What kinds of things can be a an emotion like love Anger is an emotion too Wise words by wise men write wise deeds in wise pen Imme is a wise man I just learned something, I had never heard about a wise man before! stop As the prophecy foretold Hey! Who are you? Stranger? Thomas",?  whose  name  is ?,0.3970757067,0.6102597177,0.9505627,0.44349608,,,,,,,,,
20,,So your name is Thomas?,Yes,"t kinds of things can be a an emotion like love Anger is an emotion too Wise words by wise men write wise deeds in wise pen Imme is a wise man I just learned something, I had never heard about a wise man before! stop As the prophecy foretold Hey! Who are you? Stranger? Thomas So your name is Thomas?",stranger,0,0.1257306784,0.9000346,0.4565916,,,,,,,,,
21,Leolani2,Yes,"Tell me something, anything!","nds of things can be a an emotion like love Anger is an emotion too Wise words by wise men write wise deeds in wise pen Imme is a wise man I just learned something, I had never heard about a wise man before! stop As the prophecy foretold Hey! Who are you? Stranger? Thomas So your name is Thomas? Yes",tell  me  about  please,0.4540540725,0.632569667,0.9639224,0.52162325,4,3,5,3,5,5,5,5,5
22,Thomas,"Tell me something, anything!",I live in Amsterdam,"tion like love Anger is an emotion too Wise words by wise men write wise deeds in wise pen Imme is a wise man I just learned something, I had never heard about a wise man before! stop As the prophecy foretold Hey! Who are you? Stranger? Thomas So your name is Thomas? Yes Tell me something, anything!",i  live  in  dc,0.5802758932,0.5958485371,0.3449439,0.89211553,,,,,,,,,
23,Leolani2,I live in Amsterdam,Exciting news! I did not know anybody who live in amsterdam," is an emotion too Wise words by wise men write wise deeds in wise pen Imme is a wise man I just learned something, I had never heard about a wise man before! stop As the prophecy foretold Hey! Who are you? Stranger? Thomas So your name is Thomas? Yes Tell me something, anything! I live in Amsterdam",good !  i  do  not  know  people  could  lived  in  there,0.3448138437,0.7349087569,0.6832265,0.9918304,4,3,3,3,5,5,5,5,5
24,Thomas,Exciting news! I did not know anybody who live in amsterdam,Imme also lives in Amsterdam,"n wise pen Imme is a wise man I just learned something, I had never heard about a wise man before! stop As the prophecy foretold Hey! Who are you? Stranger? Thomas So your name is Thomas? Yes Tell me something, anything! I live in Amsterdam Exciting news! I did not know anybody who live in amsterdam",who  who  live  in  dc,0.2256509721,0.670434317,0.9976382,0.996465,,,,,,,,,
25,Leolani2,Imme also lives in Amsterdam,Let me ask you something. Has imme be from location?," I just learned something, I had never heard about a wise man before! stop As the prophecy foretold Hey! Who are you? Stranger? Thomas So your name is Thomas? Yes Tell me something, anything! I live in Amsterdam Exciting news! I did not know anybody who live in amsterdam Imme also lives in Amsterdam"," let  me  ask  you , can  it  moved  your  there ",0.3536556304,0.6739754111,0.98112196,0.6209001,4,3,4,4,5,5,5,4,3
26,Thomas,Let me ask you something. Has imme be from location?,Imme is not from Rotterdam,"wise man before! stop As the prophecy foretold Hey! Who are you? Stranger? Thomas So your name is Thomas? Yes Tell me something, anything! I live in Amsterdam Exciting news! I did not know anybody who live in amsterdam Imme also lives in Amsterdam Let me ask you something. Has imme be from location?",he  is  originally  from  location,0.2971346259,0.6489637733,0.028484542,0.37892663,,,,,,,,,
27,Leolani2,Imme is not from Rotterdam,Let me ask you something. Has imme ever favorite of a interest?,"e prophecy foretold Hey! Who are you? Stranger? Thomas So your name is Thomas? Yes Tell me something, anything! I live in Amsterdam Exciting news! I did not know anybody who live in amsterdam Imme also lives in Amsterdam Let me ask you something. Has imme be from location? Imme is not from Rotterdam",let  me  ask  you  something has  you  been  been  or  your  movie,0.3690334298,0.5793280719,0.078096494,0.6409775,2,2,2,2,1,1,1,4,4
28,Thomas,Let me ask you something. Has imme ever favorite of a interest?,Imme likes reading,"ame is Thomas? Yes Tell me something, anything! I live in Amsterdam Exciting news! I did not know anybody who live in amsterdam Imme also lives in Amsterdam Let me ask you something. Has imme be from location? Imme is not from Rotterdam Let me ask you something. Has imme ever favorite of a interest?",he  like  to,0.03494121631,0.1718739246,0.9975815,0.99534214,,,,,,,,,
29,Leolani2,Imme likes reading,Let me ask you something. Has imme ever favorite of a interest?,"Tell me something, anything! I live in Amsterdam Exciting news! I did not know anybody who live in amsterdam Imme also lives in Amsterdam Let me ask you something. Has imme be from location? Imme is not from Rotterdam Let me ask you something. Has imme ever favorite of a interest? Imme likes reading",let  me  ask  you  something has me  ever  favorite  of  a  interest,0.7264612714,0.8839193881,0.997244,0.99682677,2,1,2,1,1,1,1,4,4
30,Thomas,Let me ask you something. Has imme ever favorite of a interest?,I like reading,I did not know anybody who live in amsterdam Imme also lives in Amsterdam Let me ask you something. Has imme be from location? Imme is not from Rotterdam Let me ask you something. Has imme ever favorite of a interest? Imme likes reading Let me ask you something. Has imme ever favorite of a interest?,i  like  reading,0.8366195957,0.8366195957,0.99737173,0.99695784,,,,,,,,,
31,Leolani2,I like reading,I am glad to have learned something new. I did not know anybody who like reading,anybody who live in amsterdam Imme also lives in Amsterdam Let me ask you something. Has imme be from location? Imme is not from Rotterdam Let me ask you something. Has imme ever favorite of a interest? Imme likes reading Let me ask you something. Has imme ever favorite of a interest? I like reading,and  am  glad  i  have  learned  something . i  do  not  know  people  who  likes  reading,0.547572747,0.8034780156,0.99713945,0.9967476,2,1,1,1,5,5,5,5,5
32,Thomas,I am glad to have learned something new. I did not know anybody who like reading,Who likes reading?,ng. Has imme be from location? Imme is not from Rotterdam Let me ask you something. Has imme ever favorite of a interest? Imme likes reading Let me ask you something. Has imme ever favorite of a interest? I like reading I am glad to have learned something new. I did not know anybody who like reading,.  like  reading,0.09830770021,0.6985323628,0.9978747,0.9968614,,,,,,,,,
33,Leolani2,Who likes reading?,"I may be ignorant, bu tI don't know.I am sorry, I have no idea",m location? Imme is not from Rotterdam Let me ask you something. Has imme ever favorite of a interest? Imme likes reading Let me ask you something. Has imme ever favorite of a interest? I like reading I am glad to have learned something new. I did not know anybody who like reading Who likes reading?,i  may  be  wrong  but  i  do  i  am  ignorant  i  had  no  idea,0.4120314185,0.7028977232,0.995588,0.99632585,2,1,2,1,3,5,5,5,5
34,Thomas,"I may be ignorant, bu tI don't know.I am sorry, I have no idea",stop,". Has imme ever favorite of a interest? Imme likes reading Let me ask you something. Has imme ever favorite of a interest? I like reading I am glad to have learned something new. I did not know anybody who like reading Who likes reading? I may be ignorant, bu tI don't know.I am sorry, I have no idea",.,0,0.6075630188,0.58667415,0.996834,,,,,,,,,
35,Leolani2,stop,Interesting," imme ever favorite of a interest? Imme likes reading Let me ask you something. Has imme ever favorite of a interest? I like reading I am glad to have learned something new. I did not know anybody who like reading Who likes reading? I may be ignorant, bu tI don't know.I am sorry, I have no idea stop",i,0,0.154956758,0.11858278,0.9966915,,,,,,,,,
36,Leolani2,Interesting,"Good to see you! I've told you my name, but what about yours? Stranger?","avorite of a interest? Imme likes reading Let me ask you something. Has imme ever favorite of a interest? I like reading I am glad to have learned something new. I did not know anybody who like reading Who likes reading? I may be ignorant, bu tI don't know.I am sorry, I have no idea stop Interesting",nice  to  meet .  i  told  you  my  story  but  what  is  your hello,0.3535490761,0.6112107326,0.15723738,0.99575377,,,,,,,,,
37,,"Good to see you! I've told you my name, but what about yours? Stranger?",fina,"imme ever favorite of a interest? I like reading I am glad to have learned something new. I did not know anybody who like reading Who likes reading? I may be ignorant, bu tI don't know.I am sorry, I have no idea stop Interesting Good to see you! I've told you my name, but what about yours? Stranger?",hello,0,0.1094110683,0.04598525,0.97013,,,,,,,,,
38,,fina,So your name is Fina?,"ever favorite of a interest? I like reading I am glad to have learned something new. I did not know anybody who like reading Who likes reading? I may be ignorant, bu tI don't know.I am sorry, I have no idea stop Interesting Good to see you! I've told you my name, but what about yours? Stranger? fina",?  your  name ? ?,0.376566118,0.6346970662,0.009336992,0.9472536,,,,,,,,,
39,,So your name is Fina?,yes,"erest? I like reading I am glad to have learned something new. I did not know anybody who like reading Who likes reading? I may be ignorant, bu tI don't know.I am sorry, I have no idea stop Interesting Good to see you! I've told you my name, but what about yours? Stranger? fina So your name is Fina?",hello,0,0.05913509056,0.028725868,0.6349395,,,,,,,,,
40,Leolani2,yes,"Tell me something, anything!","t? I like reading I am glad to have learned something new. I did not know anybody who like reading Who likes reading? I may be ignorant, bu tI don't know.I am sorry, I have no idea stop Interesting Good to see you! I've told you my name, but what about yours? Stranger? fina So your name is Fina? yes",tell  me  about  but,0.4820237607,0.7154284976,0.029860621,0.9337259,4,3,5,3,5,5,5,5,5
41,Fina,"Tell me something, anything!",I like to cook,"o have learned something new. I did not know anybody who like reading Who likes reading? I may be ignorant, bu tI don't know.I am sorry, I have no idea stop Interesting Good to see you! I've told you my name, but what about yours? Stranger? fina So your name is Fina? yes Tell me something, anything!",i  like  to  read,0.5865194649,0.8321435601,0.132527,0.6355089,,,,,,,,,
42,Leolani2,I like to cook,If you don't mind me asking. What types of Instance like cook do person orInstance usually like to,"something new. I did not know anybody who like reading Who likes reading? I may be ignorant, bu tI don't know.I am sorry, I have no idea stop Interesting Good to see you! I've told you my name, but what about yours? Stranger? fina So your name is Fina? yes Tell me something, anything! I like to cook",if  you  would  mind  me ! what  kind  of  things  or  cooking ?  you as  you  like ?,0.3257263008,0.639216284,0.048327632,0.6446155,3,3,3,4,4,3,5,3,3
43,Fina,If you don't mind me asking. What types of Instance like cook do person orInstance usually like to,A person can cook food,"don't know.I am sorry, I have no idea stop Interesting Good to see you! I've told you my name, but what about yours? Stranger? fina So your name is Fina? yes Tell me something, anything! I like to cook If you don't mind me asking. What types of Instance like cook do person orInstance usually like to",do  you  to  cook ?,0.1952616908,0.5372985184,0.73086625,0.68147624,,,,,,,,,
44,Leolani2,A person can cook food,But at what cost?,"I have no idea stop Interesting Good to see you! I've told you my name, but what about yours? Stranger? fina So your name is Fina? yes Tell me something, anything! I like to cook If you don't mind me asking. What types of Instance like cook do person orInstance usually like to A person can cook food",but  at  no  cost,0.3302445356,0.4869914539,0.9269139,0.6751252,2,3,2,1,1,2,2,4,5
45,Fina,But at what cost?,A pizza costs ten euros,"p Interesting Good to see you! I've told you my name, but what about yours? Stranger? fina So your name is Fina? yes Tell me something, anything! I like to cook If you don't mind me asking. What types of Instance like cook do person orInstance usually like to A person can cook food But at what cost?",a  meal  costs  300  dollars,0.2017732441,0.4707186401,0.9260809,0.45218,,,,,,,,,
46,Leolani2,A pizza costs ten euros,"So let it be written, ... so let it be done","e you! I've told you my name, but what about yours? Stranger? fina So your name is Fina? yes Tell me something, anything! I like to cook If you don't mind me asking. What types of Instance like cook do person orInstance usually like to A person can cook food But at what cost? A pizza costs ten euros",.  let  it  be  free  and  or  let  it  be  written,0.5113777302,0.6249509169,0.99838245,0.61695576,3,4,3,3,3,2,2,4,5
47,Fina,"So let it be written, ... so let it be done",VU university is in Amsterdam," yours? Stranger? fina So your name is Fina? yes Tell me something, anything! I like to cook If you don't mind me asking. What types of Instance like cook do person orInstance usually like to A person can cook food But at what cost? A pizza costs ten euros So let it be written, ... so let it be done",my gg  is  in  food,0.2748127282,0.376891724,0.9954535,0.6256126,,,,,,,,,
48,Leolani2,VU university is in Amsterdam,In this economy?," name is Fina? yes Tell me something, anything! I like to cook If you don't mind me asking. What types of Instance like cook do person orInstance usually like to A person can cook food But at what cost? A pizza costs ten euros So let it be written, ... so let it be done VU university is in Amsterdam",in  the  country,0.07276793321,0.2641138832,0.99413645,0.9806182,2,3,2,2,2,1,1,3,3
49,Fina,In this economy?,I always fly business class,"s Tell me something, anything! I like to cook If you don't mind me asking. What types of Instance like cook do person orInstance usually like to A person can cook food But at what cost? A pizza costs ten euros So let it be written, ... so let it be done VU university is in Amsterdam In this economy?",i  would  thought  first ? .,0.09166477869,0.3066069471,0.99325216,0.9507562,,,,,,,,,
50,Leolani2,I always fly business class,This is news to me. I had never heard about business class before!,"! I like to cook If you don't mind me asking. What types of Instance like cook do person orInstance usually like to A person can cook food But at what cost? A pizza costs ten euros So let it be written, ... so let it be done VU university is in Amsterdam In this economy? I always fly business class ",which  is  new  to  me i  have  never  heard  of  business  class .,0.4940388249,0.7145343515,0.998393,0.39274785,3,2,2,3,4,3,5,5,5
51,Fina,This is news to me. I had never heard about business class before!,Airplanes can fly,"e like cook do person orInstance usually like to A person can cook food But at what cost? A pizza costs ten euros So let it be written, ... so let it be done VU university is in Amsterdam In this economy? I always fly business class  This is news to me. I had never heard about business class before!",you  can  travel,0.2379709234,0.3281144947,0.9574124,0.40018687,,,,,,,,,
52,Leolani2,Airplanes can fly,If you don't mind me asking. What types can airplanes can fly,"son orInstance usually like to A person can cook food But at what cost? A pizza costs ten euros So let it be written, ... so let it be done VU university is in Amsterdam In this economy? I always fly business class  This is news to me. I had never heard about business class before! Airplanes can fly",? .  would  mind  me  asking what  distance  of  you  actually  fly,0.2874730205,0.5145429336,0.37350133,0.44261116,2,2,2,3,3,2,3,4,3
53,Fina,If you don't mind me asking. What types can airplanes can fly,All airplanes can fly,"hat cost? A pizza costs ten euros So let it be written, ... so let it be done VU university is in Amsterdam In this economy? I always fly business class  This is news to me. I had never heard about business class before! Airplanes can fly If you don't mind me asking. What types can airplanes can fly",?  planes  can  fly,0.5212835073,0.7998951748,0.99431837,0.05719646,,,,,,,,,
54,Leolani2,All airplanes can fly,May I ask you why?,"s ten euros So let it be written, ... so let it be done VU university is in Amsterdam In this economy? I always fly business class  This is news to me. I had never heard about business class before! Airplanes can fly If you don't mind me asking. What types can airplanes can fly All airplanes can fly"," if  i  ask , . ",0.2791536987,0.396194616,0.99539506,0.18052584,4,4,4,2,4,4,4,5,5
55,Fina,May I ask you why?,stop,"it be written, ... so let it be done VU university is in Amsterdam In this economy? I always fly business class  This is news to me. I had never heard about business class before! Airplanes can fly If you don't mind me asking. What types can airplanes can fly All airplanes can fly May I ask you why?",!,0,0.2252803296,0.996393,0.40982258,,,,,,,,,
56,Leolani2,stop,Interesting," written, ... so let it be done VU university is in Amsterdam In this economy? I always fly business class  This is news to me. I had never heard about business class before! Airplanes can fly If you don't mind me asking. What types can airplanes can fly All airplanes can fly May I ask you why? stop",me,0,0.5878213644,0.9950008,0.37740514,,,,,,,,,
