Turn,GROUP A - Total nodes,GROUP A - Total edges,GROUP A - Average degree,GROUP A - Average degree centrality,GROUP A - Average closeness,GROUP A - Average degree connectivity,GROUP A - Average assortativity,GROUP A - Average node connectivity,GROUP A - Number of components,GROUP A - Number of strong components,GROUP A - Centrality entropy,GROUP A - Closeness entropy,GROUP A - Sparseness,GROUP B - Total classes,GROUP B - Total properties,GROUP B - Average population,GROUP B - Attribute richness,GROUP B - Relationship richness,GROUP B - Total axioms,GROUP C - Total triples,GROUP C - Total world instances,GROUP C - Total claims,GROUP C - Total perspectives,GROUP C - Total mentions,GROUP C - Total conflicts,GROUP C - Total sources,GROUP C - Total interactions,GROUP C - Total utterances,GROUP C - Ratio claim to triples,GROUP C - Ratio perspectives to triples,GROUP C - Ratio conflicts to triples,GROUP C - Ratio perspectives to claims,GROUP C - Ratio mentions to claims,GROUP C - Ratio conflicts to claims,GROUP C - Average perspectives per claim,GROUP C - Average mentions per claim,GROUP C - Average turns per interaction,GROUP C - Average claims per source,GROUP C - Average perspectives per source
10,2870.0,7906.0,5.509407665505226,0.0019203233410614244,0.0017210902516714033,0.8596768057594533,-0.11746526166007995,0.0,3.0,-0.11746526166007995,10.048989987248374,8.553952455944422,0.000958613070451262,294.0,267.0,4.442176870748299,0.14232209737827714,0.3037542662116041,2769.0,7906.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2870.0,7906.0,5.509407665505226,0.0019203233410614244,0.0017210902516714033,0.8596768057594533,-0.11746526166007995,0.0,3.0,-0.11746526166007995,10.048989987248374,8.553952455944422,0.000958613070451262,294.0,267.0,4.442176870748299,0.14232209737827714,0.3037542662116041,2769.0,7906.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2870.0,7906.0,5.509407665505226,0.0019203233410614244,0.0017210902516714033,0.8596768057594533,-0.11746526166007995,0.0,3.0,-0.11746526166007995,10.048989987248374,8.553952455944422,0.000958613070451262,294.0,267.0,4.442176870748299,0.14232209737827714,0.3037542662116041,2769.0,7906.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2929.0,8022.0,5.477637418914306,0.0018707778070062517,0.0016964286771318927,0.8698510963130963,-0.11527670061692664,0.0,3.0,-0.11527670061692664,10.087160737634242,8.63164242543547,0.0009339039176989596,294.0,267.0,4.6020408163265305,0.14232209737827714,0.3037542662116041,2840.0,8022.0,5.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.00037397157816005983,0.00012465719272001995,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
14,2929.0,8022.0,5.477637418914306,0.0018707778070062517,0.0016964286771318927,0.8698510963130963,-0.11527670061692664,0.0,3.0,-0.11527670061692664,10.087160737634242,8.63164242543547,0.0009339039176989596,294.0,267.0,4.6020408163265305,0.14232209737827714,0.3037542662116041,2840.0,8022.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.00037397157816005983,0.00012465719272001995,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
15,2929.0,8022.0,5.477637418914306,0.0018707778070062517,0.0016964286771318927,0.8698510963130963,-0.11527670061692664,0.0,3.0,-0.11527670061692664,10.087160737634242,8.63164242543547,0.0009339039176989596,294.0,267.0,4.6020408163265305,0.14232209737827714,0.3037542662116041,2840.0,8022.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.00037397157816005983,0.00012465719272001995,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
16,2929.0,8022.0,5.477637418914306,0.0018707778070062517,0.0016964286771318927,0.8698510963130963,-0.11527670061692664,0.0,3.0,-0.11527670061692664,10.087160737634242,8.63164242543547,0.0009339039176989596,294.0,267.0,4.6020408163265305,0.14232209737827714,0.3037542662116041,2840.0,8022.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.00037397157816005983,0.00012465719272001995,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
17,2945.0,8061.0,5.474363327674023,0.0018594984129327529,0.001699006111290272,0.8740006642917333,-0.1163700378419641,0.0,3.0,-0.1163700378419641,10.09814375132157,8.665540302954764,0.0009282805019010091,294.0,267.0,4.636054421768708,0.14232209737827714,0.3037542662116041,2868.0,8061.0,6.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0004962163503287433,0.00024810817516437165,0.0,0.5,0.5,0.0,1.0,1.0,2.0,2.0,2.0
18,2945.0,8061.0,5.474363327674023,0.0018594984129327529,0.001699006111290272,0.8740006642917333,-0.1163700378419641,0.0,3.0,-0.1163700378419641,10.09814375132157,8.665540302954764,0.0009282805019010091,294.0,267.0,4.636054421768708,0.14232209737827714,0.3037542662116041,2868.0,8061.0,6.0,4.0,2.0,2.0,0.0,2.0,,2.0,0.0004962163503287433,0.00024810817516437165,0.0,0.5,0.5,0.0,1.0,1.0,2.0,2.0,2.0
19,2961.0,8104.0,5.473826409996623,0.0018492656790529132,0.0017053436510980579,0.8780110390063778,-0.11860994593676222,0.0,3.0,-0.11860994593676222,10.109223614016088,8.703310696155835,0.0009231799958049716,294.0,267.0,4.6768707482993195,0.14232209737827714,0.3037542662116041,2898.0,8104.0,7.0,5.0,3.0,3.0,0.0,2.0,0.0,3.0,0.0006169792694965449,0.00037018756169792695,0.0,0.6,0.6,0.0,1.0,1.0,3.0,3.0,3.0
20,2961.0,8104.0,5.473826409996623,0.0018492656790529132,0.0017053436510980579,0.8780110390063778,-0.11860994593676222,0.0,3.0,-0.11860994593676222,10.109223614016088,8.703310696155835,0.0009231799958049716,294.0,267.0,4.6768707482993195,0.14232209737827714,0.3037542662116041,2898.0,8104.0,7.0,5.0,3.0,3.0,0.0,2.0,,3.0,0.0006169792694965449,0.00037018756169792695,0.0,0.6,0.6,0.0,1.0,1.0,3.0,3.0,3.0
21,2986.0,8169.0,5.471533824514401,0.0018330096564537356,0.001717900187753655,0.8877246997498833,-0.12042491782361894,0.0,3.0,-0.12042491782361894,10.125942897973886,8.756366788116004,0.0009150763397305308,294.0,267.0,4.738095238095238,0.14232209737827714,0.3037542662116041,2948.0,8169.0,10.0,7.0,5.0,5.0,0.0,2.0,0.0,4.0,0.000856898029134533,0.0006120700208103807,0.0,0.7142857142857143,0.7142857142857143,0.0,1.0,1.0,4.0,5.0,5.0
22,2986.0,8169.0,5.471533824514401,0.0018330096564537356,0.001717900187753655,0.8877246997498833,-0.12042491782361894,0.0,3.0,-0.12042491782361894,10.125942897973886,8.756366788116004,0.0009150763397305308,294.0,267.0,4.738095238095238,0.14232209737827714,0.3037542662116041,2948.0,8169.0,10.0,7.0,5.0,5.0,0.0,2.0,,4.0,0.000856898029134533,0.0006120700208103807,0.0,0.7142857142857143,0.7142857142857143,0.0,1.0,1.0,4.0,5.0,5.0
23,2986.0,8169.0,5.471533824514401,0.0018330096564537356,0.001717900187753655,0.8877246997498833,-0.12042491782361894,0.0,3.0,-0.12042491782361894,10.125942897973886,8.756366788116004,0.0009150763397305308,294.0,267.0,4.738095238095238,0.14232209737827714,0.3037542662116041,2948.0,8169.0,10.0,7.0,5.0,5.0,0.0,2.0,,4.0,0.000856898029134533,0.0006120700208103807,0.0,0.7142857142857143,0.7142857142857143,0.0,1.0,1.0,4.0,5.0,5.0
24,2986.0,8169.0,5.471533824514401,0.0018330096564537356,0.001717900187753655,0.8877246997498833,-0.12042491782361894,0.0,3.0,-0.12042491782361894,10.125942897973886,8.756366788116004,0.0009150763397305308,294.0,267.0,4.738095238095238,0.14232209737827714,0.3037542662116041,2948.0,8169.0,10.0,7.0,5.0,5.0,0.0,2.0,,4.0,0.000856898029134533,0.0006120700208103807,0.0,0.7142857142857143,0.7142857142857143,0.0,1.0,1.0,4.0,5.0,5.0
25,2999.0,8206.0,5.472490830276759,0.0018253805304458831,0.0017309726714948247,0.8932495904177125,-0.12196029169172988,0.0,3.0,-0.12196029169172988,10.134867921600284,8.790957617470653,0.0009112740814683031,294.0,267.0,4.772108843537415,0.14232209737827714,0.3037542662116041,2976.0,8206.0,11.0,8.0,6.0,6.0,0.0,2.0,0.0,5.0,0.0009748964172556666,0.00073117231294175,0.0,0.75,0.75,0.0,1.0,1.0,5.0,6.0,6.0
26,2999.0,8206.0,5.472490830276759,0.0018253805304458831,0.0017309726714948247,0.8932495904177125,-0.12196029169172988,0.0,3.0,-0.12196029169172988,10.134867921600284,8.790957617470653,0.0009112740814683031,294.0,267.0,4.772108843537415,0.14232209737827714,0.3037542662116041,2976.0,8206.0,11.0,8.0,6.0,6.0,0.0,2.0,,5.0,0.0009748964172556666,0.00073117231294175,0.0,0.75,0.75,0.0,1.0,1.0,5.0,6.0,6.0
27,2999.0,8206.0,5.472490830276759,0.0018253805304458831,0.0017309726714948247,0.8932495904177125,-0.12196029169172988,0.0,3.0,-0.12196029169172988,10.134867921600284,8.790957617470653,0.0009112740814683031,294.0,267.0,4.772108843537415,0.14232209737827714,0.3037542662116041,2976.0,8206.0,11.0,8.0,6.0,6.0,0.0,2.0,,5.0,0.0009748964172556666,0.00073117231294175,0.0,0.75,0.75,0.0,1.0,1.0,5.0,6.0,6.0
28,2999.0,8206.0,5.472490830276759,0.0018253805304458831,0.0017309726714948247,0.8932495904177125,-0.12196029169172988,0.0,3.0,-0.12196029169172988,10.134867921600284,8.790957617470653,0.0009112740814683031,294.0,267.0,4.772108843537415,0.14232209737827714,0.3037542662116041,2976.0,8206.0,11.0,8.0,6.0,6.0,0.0,2.0,,5.0,0.0009748964172556666,0.00073117231294175,0.0,0.75,0.75,0.0,1.0,1.0,5.0,6.0,6.0
29,3016.0,8246.0,5.468169761273209,0.0018136549788634194,0.0017320880066324237,0.8982379576899465,-0.12268138523796038,0.0,3.0,-0.12268138523796038,10.145329205304456,8.811645896206407,0.0009054274637829014,294.0,267.0,4.809523809523809,0.14232209737827714,0.3037542662116041,3005.0,8246.0,13.0,9.0,7.0,7.0,0.0,2.0,0.0,6.0,0.00109143827310211,0.0008488964346349745,0.0,0.7777777777777778,0.7777777777777778,0.0,1.0,1.0,6.0,7.0,7.0
30,3016.0,8246.0,5.468169761273209,0.0018136549788634194,0.0017320880066324237,0.8982379576899465,-0.12268138523796038,0.0,3.0,-0.12268138523796038,10.145329205304456,8.811645896206407,0.0009054274637829014,294.0,267.0,4.809523809523809,0.14232209737827714,0.3037542662116041,3005.0,8246.0,13.0,9.0,7.0,7.0,0.0,2.0,,6.0,0.00109143827310211,0.0008488964346349745,0.0,0.7777777777777778,0.7777777777777778,0.0,1.0,1.0,6.0,7.0,7.0
31,3029.0,8283.0,5.469131726642456,0.001806186171282185,0.001747232046516964,0.9037666414382156,-0.12432436876828641,0.0,3.0,-0.12432436876828641,10.153782123521157,8.845285828161925,0.0009017049995743796,294.0,267.0,4.843537414965986,0.14232209737827714,0.3037542662116041,3033.0,8283.0,14.0,10.0,8.0,8.0,0.0,2.0,0.0,7.0,0.0012072920439454304,0.0009658336351563443,0.0,0.8,0.8,0.0,1.0,1.0,7.0,8.0,8.0
32,3029.0,8283.0,5.469131726642456,0.001806186171282185,0.001747232046516964,0.9037666414382156,-0.12432436876828641,0.0,3.0,-0.12432436876828641,10.153782123521157,8.845285828161925,0.0009017049995743796,294.0,267.0,4.843537414965986,0.14232209737827714,0.3037542662116041,3033.0,8283.0,14.0,10.0,8.0,8.0,0.0,2.0,,7.0,0.0012072920439454304,0.0009658336351563443,0.0,0.8,0.8,0.0,1.0,1.0,7.0,8.0,8.0
33,3036.0,8309.0,5.47364953886693,0.0018035089090171102,0.0017533816260094784,0.9071752109572262,-0.12638578298867845,0.0,3.0,-0.12638578298867845,10.158770179687275,8.860274284044628,0.000900372517059233,294.0,267.0,4.863945578231292,0.14232209737827714,0.3037542662116041,3054.0,8309.0,14.0,10.0,8.0,9.0,0.0,2.0,0.0,8.0,0.0012035142616440004,0.0009628114093152004,0.0,0.8,0.9,0.0,1.0,1.125,8.0,8.0,8.0
34,3036.0,8309.0,5.47364953886693,0.0018035089090171102,0.0017533816260094784,0.9071752109572262,-0.12638578298867845,0.0,3.0,-0.12638578298867845,10.158770179687275,8.860274284044628,0.000900372517059233,294.0,267.0,4.863945578231292,0.14232209737827714,0.3037542662116041,3054.0,8309.0,14.0,10.0,8.0,9.0,0.0,2.0,,8.0,0.0012035142616440004,0.0009628114093152004,0.0,0.8,0.9,0.0,1.0,1.125,8.0,8.0,8.0
35,3036.0,8309.0,5.47364953886693,0.0018035089090171102,0.0017533816260094784,0.9071752109572262,-0.12638578298867845,0.0,3.0,-0.12638578298867845,10.158770179687275,8.860274284044628,0.000900372517059233,294.0,267.0,4.863945578231292,0.14232209737827714,0.3037542662116041,3054.0,8309.0,14.0,10.0,8.0,9.0,0.0,2.0,,8.0,0.0012035142616440004,0.0009628114093152004,0.0,0.8,0.9,0.0,1.0,1.125,8.0,8.0,8.0
36,3036.0,8309.0,5.47364953886693,0.0018035089090171102,0.0017533816260094784,0.9071752109572262,-0.12638578298867845,0.0,3.0,-0.12638578298867845,10.158770179687275,8.860274284044628,0.000900372517059233,294.0,267.0,4.863945578231292,0.14232209737827714,0.3037542662116041,3054.0,8309.0,14.0,10.0,8.0,9.0,0.0,2.0,,8.0,0.0012035142616440004,0.0009628114093152004,0.0,0.8,0.9,0.0,1.0,1.125,8.0,8.0,8.0
37,3043.0,8335.0,5.478146565888926,0.0018008371354006987,0.0017551186785372235,0.9103675351070022,-0.12822698124462664,0.0,3.0,-0.12822698124462664,10.16394970903196,8.869809794146438,0.0008990427381699204,294.0,267.0,4.884353741496598,0.14232209737827714,0.3037542662116041,3075.0,8335.0,14.0,10.0,8.0,10.0,0.0,2.0,0.0,9.0,0.0011997600479904018,0.0009598080383923216,0.0,0.8,1.0,0.0,1.0,1.25,9.0,8.0,8.0
38,3043.0,8335.0,5.478146565888926,0.0018008371354006987,0.0017551186785372235,0.9103675351070022,-0.12822698124462664,0.0,3.0,-0.12822698124462664,10.16394970903196,8.869809794146438,0.0008990427381699204,294.0,267.0,4.884353741496598,0.14232209737827714,0.3037542662116041,3075.0,8335.0,14.0,10.0,8.0,10.0,0.0,2.0,,9.0,0.0011997600479904018,0.0009598080383923216,0.0,0.8,1.0,0.0,1.0,1.25,9.0,8.0,8.0
39,3050.0,8361.0,5.482622950819672,0.0017981708595669638,0.0017615292133661487,0.9136677152467388,-0.13039336562579507,0.0,3.0,-0.13039336562579507,10.168602616738903,8.884433886548441,0.0008977156678312281,294.0,267.0,4.904761904761905,0.14232209737827714,0.3037542662116041,3096.0,8361.0,14.0,10.0,8.0,11.0,0.0,2.0,0.0,10.0,0.001196029183112068,0.0009568233464896543,0.0,0.8,1.1,0.0,1.0,1.375,10.0,8.0,8.0
40,3050.0,8361.0,5.482622950819672,0.0017981708595669638,0.0017615292133661487,0.9136677152467388,-0.13039336562579507,0.0,3.0,-0.13039336562579507,10.168602616738903,8.884433886548441,0.0008977156678312281,294.0,267.0,4.904761904761905,0.14232209737827714,0.3037542662116041,3096.0,8361.0,14.0,10.0,8.0,11.0,0.0,2.0,,10.0,0.001196029183112068,0.0009568233464896543,0.0,0.8,1.1,0.0,1.0,1.375,10.0,8.0,8.0
41,3057.0,8387.0,5.4870788354596005,0.0017955100901373042,0.0017682361733610229,0.9170247480378976,-0.13262900034037906,0.0,3.0,-0.13262900034037906,10.173044584797497,8.899006586841963,0.000896391310707719,294.0,267.0,4.925170068027211,0.14232209737827714,0.3037542662116041,3117.0,8387.0,14.0,10.0,8.0,12.0,0.0,2.0,0.0,11.0,0.001192321449862883,0.0009538571598903064,0.0,0.8,1.2,0.0,1.0,1.5,11.0,8.0,8.0
42,3057.0,8387.0,5.4870788354596005,0.0017955100901373042,0.0017682361733610229,0.9170247480378976,-0.13262900034037906,0.0,3.0,-0.13262900034037906,10.173044584797497,8.899006586841963,0.000896391310707719,294.0,267.0,4.925170068027211,0.14232209737827714,0.3037542662116041,3117.0,8387.0,14.0,10.0,8.0,12.0,0.0,2.0,,11.0,0.001192321449862883,0.0009538571598903064,0.0,0.8,1.2,0.0,1.0,1.5,11.0,8.0,8.0
43,3057.0,8387.0,5.4870788354596005,0.0017955100901373042,0.0017682361733610229,0.9170247480378976,-0.13262900034037906,0.0,3.0,-0.13262900034037906,10.173044584797497,8.899006586841963,0.000896391310707719,294.0,267.0,4.925170068027211,0.14232209737827714,0.3037542662116041,3117.0,8387.0,14.0,10.0,8.0,12.0,0.0,2.0,,11.0,0.001192321449862883,0.0009538571598903064,0.0,0.8,1.2,0.0,1.0,1.5,11.0,8.0,8.0
44,3057.0,8387.0,5.4870788354596005,0.0017955100901373042,0.0017682361733610229,0.9170247480378976,-0.13262900034037906,0.0,3.0,-0.13262900034037906,10.173044584797497,8.899006586841963,0.000896391310707719,294.0,267.0,4.925170068027211,0.14232209737827714,0.3037542662116041,3117.0,8387.0,14.0,10.0,8.0,12.0,0.0,2.0,,11.0,0.001192321449862883,0.0009538571598903064,0.0,0.8,1.2,0.0,1.0,1.5,11.0,8.0,8.0
45,3057.0,8387.0,5.4870788354596005,0.0017955100901373042,0.0017682361733610229,0.9170247480378976,-0.13262900034037906,0.0,3.0,-0.13262900034037906,10.173044584797497,8.899006586841963,0.000896391310707719,294.0,267.0,4.925170068027211,0.14232209737827714,0.3037542662116041,3117.0,8387.0,14.0,10.0,8.0,12.0,0.0,2.0,,11.0,0.001192321449862883,0.0009538571598903064,0.0,0.8,1.2,0.0,1.0,1.5,11.0,8.0,8.0
46,3057.0,8387.0,5.4870788354596005,0.0017955100901373042,0.0017682361733610229,0.9170247480378976,-0.13262900034037906,0.0,3.0,-0.13262900034037906,10.173044584797497,8.899006586841963,0.000896391310707719,294.0,267.0,4.925170068027211,0.14232209737827714,0.3037542662116041,3117.0,8387.0,14.0,10.0,8.0,12.0,0.0,2.0,,11.0,0.001192321449862883,0.0009538571598903064,0.0,0.8,1.2,0.0,1.0,1.5,11.0,8.0,8.0
47,3057.0,8387.0,5.4870788354596005,0.0017955100901373042,0.0017682361733610229,0.9170247480378976,-0.13262900034037906,0.0,3.0,-0.13262900034037906,10.173044584797497,8.899006586841963,0.000896391310707719,294.0,267.0,4.925170068027211,0.14232209737827714,0.3037542662116041,3117.0,8387.0,14.0,10.0,8.0,12.0,0.0,2.0,,11.0,0.001192321449862883,0.0009538571598903064,0.0,0.8,1.2,0.0,1.0,1.5,11.0,8.0,8.0
48,3057.0,8387.0,5.4870788354596005,0.0017955100901373042,0.0017682361733610229,0.9170247480378976,-0.13262900034037906,0.0,3.0,-0.13262900034037906,10.173044584797497,8.899006586841963,0.000896391310707719,294.0,267.0,4.925170068027211,0.14232209737827714,0.3037542662116041,3117.0,8387.0,14.0,10.0,8.0,12.0,0.0,2.0,,11.0,0.001192321449862883,0.0009538571598903064,0.0,0.8,1.2,0.0,1.0,1.5,11.0,8.0,8.0
49,3057.0,8387.0,5.4870788354596005,0.0017955100901373042,0.0017682361733610229,0.9170247480378976,-0.13262900034037906,0.0,3.0,-0.13262900034037906,10.173044584797497,8.899006586841963,0.000896391310707719,294.0,267.0,4.925170068027211,0.14232209737827714,0.3037542662116041,3117.0,8387.0,14.0,10.0,8.0,12.0,0.0,2.0,,11.0,0.001192321449862883,0.0009538571598903064,0.0,0.8,1.2,0.0,1.0,1.5,11.0,8.0,8.0
50,3057.0,8387.0,5.4870788354596005,0.0017955100901373042,0.0017682361733610229,0.9170247480378976,-0.13262900034037906,0.0,3.0,-0.13262900034037906,10.173044584797497,8.899006586841963,0.000896391310707719,294.0,267.0,4.925170068027211,0.14232209737827714,0.3037542662116041,3117.0,8387.0,14.0,10.0,8.0,12.0,0.0,2.0,,11.0,0.001192321449862883,0.0009538571598903064,0.0,0.8,1.2,0.0,1.0,1.5,11.0,8.0,8.0
51,3064.0,8413.0,5.491514360313316,0.0017928548352312492,0.001769809307168928,0.9201392165514876,-0.13437742148135068,0.0,3.0,-0.13437742148135068,10.178004548148333,8.907576962899586,0.0008950696712091568,294.0,267.0,4.945578231292517,0.14232209737827714,0.3037542662116041,3138.0,8413.0,14.0,10.0,8.0,13.0,0.0,2.0,0.0,12.0,0.001188636633781053,0.0009509093070248425,0.0,0.8,1.3,0.0,1.0,1.625,12.0,8.0,8.0
52,3064.0,8413.0,5.491514360313316,0.0017928548352312492,0.001769809307168928,0.9201392165514876,-0.13437742148135068,0.0,3.0,-0.13437742148135068,10.178004548148333,8.907576962899586,0.0008950696712091568,294.0,267.0,4.945578231292517,0.14232209737827714,0.3037542662116041,3138.0,8413.0,14.0,10.0,8.0,13.0,0.0,2.0,,12.0,0.001188636633781053,0.0009509093070248425,0.0,0.8,1.3,0.0,1.0,1.625,12.0,8.0,8.0
53,3064.0,8413.0,5.491514360313316,0.0017928548352312492,0.001769809307168928,0.9201392165514876,-0.13437742148135068,0.0,3.0,-0.13437742148135068,10.178004548148333,8.907576962899586,0.0008950696712091568,294.0,267.0,4.945578231292517,0.14232209737827714,0.3037542662116041,3138.0,8413.0,14.0,10.0,8.0,13.0,0.0,2.0,,12.0,0.001188636633781053,0.0009509093070248425,0.0,0.8,1.3,0.0,1.0,1.625,12.0,8.0,8.0
54,3064.0,8413.0,5.491514360313316,0.0017928548352312492,0.001769809307168928,0.9201392165514876,-0.13437742148135068,0.0,3.0,-0.13437742148135068,10.178004548148333,8.907576962899586,0.0008950696712091568,294.0,267.0,4.945578231292517,0.14232209737827714,0.3037542662116041,3138.0,8413.0,14.0,10.0,8.0,13.0,0.0,2.0,,12.0,0.001188636633781053,0.0009509093070248425,0.0,0.8,1.3,0.0,1.0,1.625,12.0,8.0,8.0
55,3080.0,8452.0,5.488311688311688,0.001782498112475378,0.0017710086981547358,0.925411611686867,-0.13495195957821463,0.0,3.0,-0.13495195957821463,10.187226592614099,8.921623810597506,0.0008899055489964581,294.0,267.0,4.982993197278912,0.14232209737827714,0.3037542662116041,3167.0,8452.0,16.0,11.0,9.0,14.0,0.0,2.0,0.0,13.0,0.0013014671083767155,0.0010648367250354945,0.0,0.8181818181818182,1.2727272727272727,0.0,1.0,1.5555555555555556,13.0,9.0,9.0
